@relation train_data2

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,left,down,right,tilt_left,tilt_right}

@data
38,-12,-6,-8,-7,0,43,-23,-2,-7,-7,-3,31,-17,1,-7,-7,-6,27,-17,-2,-6,-4,-7,27,-14,0,-5,-3,-8,18,-12,1,-4,-4,-10,8,-6,1,-3,-3,-11,7,-4,-1,-2,-5,-11,5,-1,1,-2,-4,-12,-6,2,-6,-3,-9,-13,-9,20,-10,-4,-11,-13,-29,14,-2,-5,-2,-10,-27,16,-3,-7,-7,-5,-25,12,1,-8,-7,-1,-11,7,4,-8,-1,2,-9,-9,8,-7,1,4,7,-2,-3,-6,-10,3,7,-8,-1,-7,-3,0,4,-6,-8,-6,-6,-3,-2,-9,-3,-6,-8,-3,down
8,-2,-12,-6,-3,-7,4,-11,-4,-6,-3,-7,11,-9,-5,-6,-4,-7,9,-9,-2,-5,-2,-7,9,-8,-1,-5,-3,-7,7,-9,1,-4,-4,-7,9,-4,3,-3,-4,-8,6,-3,4,-2,-3,-8,5,0,2,-2,0,-9,7,1,-1,-2,-5,-11,-2,3,-4,-3,-7,-13,-27,13,5,-4,-8,-13,-21,13,-9,-6,-6,-12,-30,14,1,-7,-13,-8,-23,11,-3,-7,-5,-3,-16,9,3,-7,-4,1,12,-2,-9,-7,-3,3,4,-2,3,-6,-6,3,11,-5,-5,-6,-4,1,-1,-4,0,-6,-6,0,down
28,-44,-8,-11,-3,-4,10,-27,-2,-8,-9,-5,13,-22,-4,-7,-3,-6,16,-18,-2,-6,-3,-6,13,-14,0,-5,-3,-7,10,-5,2,-3,-4,-7,14,-3,2,-2,-4,-8,8,0,5,-1,-5,-8,5,0,0,-2,-6,-9,-11,3,-9,-2,-6,-11,-11,6,-6,-3,-11,-12,-17,0,-17,-6,-5,-12,-29,9,0,-6,-4,-8,-21,10,-1,-8,-6,-6,-9,6,10,-8,-6,-2,-10,1,3,-8,-1,0,-12,8,16,-5,-3,2,6,-3,-5,-6,-8,1,-10,-3,-3,-6,-5,1,-5,-4,-8,-6,-5,0,down
33,-23,11,-9,-5,-3,40,-15,2,-7,-6,-7,29,-13,2,-6,-3,-7,28,-11,1,-5,-6,-8,22,-9,2,-4,-4,-8,20,-5,-3,-3,-5,-10,4,-4,2,-3,-6,-10,6,-1,-2,-3,-7,-12,-6,0,0,-4,-6,-12,-26,10,-8,-5,-12,-12,-35,15,2,-6,-5,-9,-21,11,-2,-7,-5,-5,-21,9,2,-7,-4,-1,-12,8,-1,-6,-4,0,8,-2,5,-6,1,2,11,-7,-4,-5,-7,0,2,-4,-3,-5,-4,-2,0,-4,-5,-5,-5,-3,-7,-5,-2,-6,-7,-3,-8,-8,0,-6,-6,-3,down
10,-5,-18,-8,-19,-5,22,-14,-9,-7,-9,-7,15,-9,-6,-6,-5,-7,19,-10,-8,-5,-4,-7,18,-7,-3,-5,-3,-8,18,-5,1,-4,-2,-9,13,0,1,-3,-5,-9,9,-1,2,-2,-6,-9,5,2,-1,-1,-7,-10,-6,1,-4,-2,-11,-11,-24,4,-9,-2,-10,-10,-26,3,-12,-4,-4,-11,-29,9,-2,-5,-3,-9,-23,13,-6,-7,-6,-7,-20,10,0,-8,-1,-1,2,4,3,-9,-1,0,3,3,9,-7,-4,2,10,-1,-5,-7,-7,1,-1,-6,5,-6,-4,1,1,-2,-2,-6,-5,-1,down
28,-40,0,-9,-1,-4,10,-26,0,-7,-7,-4,18,-21,-1,-6,-5,-6,15,-16,1,-5,-5,-6,18,-13,-2,-5,-4,-7,13,-5,2,-4,-5,-7,19,-3,-1,-3,-4,-8,9,-1,3,-3,-5,-8,12,-3,-4,-2,-4,-10,4,-1,1,-3,-9,-12,-6,1,-5,-3,-10,-13,-30,3,-2,-4,-7,-12,-28,7,-14,-6,-8,-11,-35,10,3,-6,-6,-7,-26,11,-7,-7,-6,-3,-23,6,3,-7,0,1,2,4,0,-7,-4,1,5,-1,8,-6,-2,2,-1,0,-7,-7,-6,2,2,-3,1,-6,-5,1,down
12,-12,6,-6,-3,-3,14,-12,1,-5,-7,-6,4,-17,4,-6,-3,-7,12,-10,-3,-6,-6,-7,9,-13,-1,-6,-5,-7,14,-7,-2,-5,-6,-8,10,-6,1,-5,-4,-8,20,1,-3,-4,-7,-7,11,-2,3,-3,-7,-8,11,2,2,-2,-10,-9,-2,2,0,-1,-8,-9,-3,1,-10,-1,-6,-11,-21,3,-12,-3,-4,-13,-32,16,-6,-4,-1,-11,-24,8,-13,-7,-3,-8,-27,6,-1,-9,-2,-5,-15,7,4,-10,-5,-2,-7,3,10,-8,-5,2,5,-9,1,-8,-6,3,-3,-1,6,-5,-2,2,down
28,-38,4,-5,-12,3,27,-23,2,-6,-8,-4,12,-19,5,-6,-7,-6,19,-14,3,-5,-7,-7,16,-10,2,-5,-7,-7,12,-3,0,-4,-6,-9,8,-2,0,-4,-6,-8,14,0,-1,-3,-7,-9,4,1,-3,-2,-6,-9,3,-2,-10,-4,-5,-13,-29,27,0,-4,-11,-15,-27,2,-6,-6,-3,-9,-26,4,-4,-6,-6,-7,-21,6,-3,-7,-5,-5,-22,9,4,-6,-7,1,7,-19,-5,-7,0,4,4,6,0,-6,-8,1,-3,1,-3,-7,-3,1,-5,0,-2,-7,-6,1,-5,-5,0,-7,-5,1,down
6,-1,-24,-5,-4,-6,20,-15,-3,-7,-4,-7,22,-9,-3,-6,-3,-8,19,-9,-1,-5,-2,-8,20,-7,-2,-5,-3,-9,20,-6,5,-4,-4,-9,17,0,2,-3,-5,-9,16,-2,2,-2,-7,-9,9,1,-3,-2,-7,-11,-4,-1,-8,-3,-10,-14,-28,3,-10,-4,-6,-11,-34,7,-5,-5,-8,-9,-36,4,-5,-7,-4,-5,-34,2,1,-8,-5,-1,-23,5,5,-8,0,4,-1,1,4,-7,-4,4,7,-6,-3,-7,-3,3,9,-6,0,-7,-5,1,18,-9,-3,-7,-6,-3,17,-11,0,-6,-6,-5,down
14,2,1,-3,-5,-9,8,1,2,-3,-4,-9,13,1,-2,-3,-5,-9,7,1,1,-3,-7,-9,6,-1,-1,-3,-5,-10,6,3,-3,-3,-6,-11,-2,2,-3,-4,-6,-13,-16,6,-7,-5,-11,-14,-30,10,-1,-6,-3,-13,-31,16,0,-6,-8,-7,-31,6,1,-7,-6,-2,-16,5,-2,-7,-5,1,-4,1,5,-6,0,4,14,-3,-6,-6,-6,3,12,-7,-4,-6,-3,0,7,-2,-3,-5,-4,-3,-5,-2,2,-5,-6,-3,-8,-3,-1,-5,-5,-3,-8,-4,0,-5,-5,-3,-6,-7,-2,-6,-5,-2,down
40,-23,-7,-7,-3,-12,26,-14,-1,-6,-4,-11,21,-9,1,-5,-5,-9,18,-8,0,-5,-4,-8,18,-8,0,-4,-5,-8,9,-3,3,-4,-6,-7,10,-2,0,-3,-6,-8,6,-2,-1,-4,-4,-9,2,0,-5,-4,-6,-11,-14,6,-4,-4,-10,-12,-29,13,-9,-4,-8,-11,-32,12,-4,-5,-4,-8,-26,11,-2,-6,-8,-5,-22,8,2,-6,-5,-2,-8,1,3,-7,0,1,10,-5,4,-7,-3,1,8,-5,1,-6,-6,0,5,-4,-2,-6,-3,-1,2,-2,-2,-5,-5,-2,-3,-2,-4,-6,-6,-2,down
33,-26,-21,-15,-6,3,17,-21,-5,-11,-6,-2,16,-12,-3,-8,-2,-4,17,-11,0,-7,-4,-5,14,-10,1,-6,-4,-5,11,-3,5,-3,-5,-7,7,-1,4,-2,-3,-7,12,-3,1,-2,-6,-8,2,3,-2,-2,-9,-10,-5,-2,-9,-4,-10,-12,-24,6,-5,-5,-7,-12,-27,10,-8,-6,-12,-11,-35,6,-5,-7,-6,-8,-23,5,-4,-8,-3,-4,-17,9,5,-7,-2,0,5,-2,-1,-6,-4,2,9,-5,1,-6,-1,1,5,2,2,-5,-5,0,-5,-2,-2,-5,-4,0,-2,-2,-5,-5,-5,0,down
22,-21,-3,-7,-3,-5,21,-18,-5,-7,-2,-6,26,-15,-1,-6,-3,-7,21,-13,1,-5,-5,-8,18,-11,1,-5,-4,-8,13,-7,1,-5,-6,-9,8,-5,4,-4,-7,-9,5,-3,4,-4,-6,-9,4,-1,1,-4,-6,-9,3,1,-3,-3,-6,-9,-23,7,1,-3,-7,-12,-23,9,-10,-5,-9,-11,-30,5,-2,-5,-5,-7,-24,3,-3,-6,-5,-5,-22,3,0,-7,-4,-3,8,-1,-5,-7,-3,1,6,-2,6,-6,-1,1,7,2,-5,-6,-5,-2,-5,2,-2,-6,-4,-2,-4,0,-1,-6,-5,-2,down
2,-11,-11,-8,-12,-3,14,-15,-7,-7,-8,-4,15,-13,-9,-7,-6,-5,13,-12,-5,-6,-4,-5,17,-11,-1,-6,-5,-6,16,-8,1,-4,-3,-7,11,-4,0,-3,-4,-7,8,-1,3,-3,-4,-7,13,2,2,-2,-6,-9,8,3,-3,-2,-6,-10,6,6,-7,-3,-8,-14,-28,20,-14,-3,-11,-13,-28,5,-9,-4,-6,-10,-35,4,-4,-5,-6,-7,-30,5,-5,-7,-6,-4,-28,1,1,-7,-4,2,9,-14,9,-8,-1,2,8,1,4,-7,-4,1,5,-1,-3,-7,-4,0,0,-2,-1,-6,-5,0,down
39,-21,-5,-7,-9,-8,16,-21,1,-6,-1,-8,17,-11,-1,-6,-5,-8,14,-11,0,-6,-4,-7,14,-10,1,-5,-5,-7,7,-7,3,-5,-5,-7,5,-3,3,-4,-6,-6,9,-4,2,-4,-6,-6,7,-1,4,-3,-5,-7,9,-1,-1,-3,-6,-8,-1,1,0,-2,-3,-9,3,2,-16,-3,-11,-13,-30,6,-2,-3,-4,-11,-29,8,-9,-5,-8,-9,-29,5,-4,-6,-4,-7,-19,6,-4,-7,-7,-5,-17,6,7,-7,-1,0,6,1,-3,-7,-6,0,6,-3,-1,-7,-3,0,-2,2,-3,-7,-5,1,down
3,-4,-6,-7,-6,1,6,-12,-1,-6,-7,-1,15,-13,1,-6,-5,-2,19,-11,0,-6,-6,-4,17,-13,1,-6,-6,-5,16,-12,2,-5,-5,-8,14,-9,3,-5,-5,-9,9,-7,1,-4,-5,-10,3,-5,1,-3,-6,-10,4,0,1,-3,-5,-9,-22,11,-5,-3,-5,-12,-21,14,-4,-4,-7,-10,-21,13,-3,-5,-6,-7,-18,11,-1,-6,-5,-5,-18,8,-3,-7,-5,-4,6,-1,2,-6,-6,1,3,-3,-1,-6,-4,1,2,-2,-4,-6,-5,0,-1,-3,-3,-6,-6,-1,-5,-5,-4,-6,-5,-1,down
15,-22,11,-5,0,-4,18,-19,9,-4,-1,-5,29,-11,-3,-4,-1,-9,21,-10,-1,-4,-4,-9,17,-8,-1,-5,-5,-9,14,-5,-2,-4,-7,-10,9,-2,0,-4,-7,-10,3,-2,4,-4,-8,-9,4,0,0,-3,-6,-10,6,2,-8,-4,-9,-12,-13,11,-10,-4,-10,-13,-27,9,-3,-4,-3,-12,-30,12,-7,-6,-7,-9,-30,9,-3,-7,-6,-4,-28,6,6,-7,-2,0,-6,-3,6,-7,0,3,7,-1,-5,-7,-7,3,4,-4,-2,-6,-3,2,1,-2,-3,-6,-4,0,-1,-1,-6,-6,-5,-1,down
37,-28,8,-7,-1,-5,24,-24,8,-6,-4,-6,23,-20,5,-5,-2,-7,23,-15,4,-5,-4,-8,18,-13,4,-4,-4,-8,13,-7,2,-4,-6,-8,12,-2,1,-3,-6,-9,12,0,0,-3,-8,-10,5,3,-2,-3,-8,-12,-6,6,-7,-3,-9,-14,-30,18,-4,-3,-8,-13,-28,12,-13,-4,-7,-10,-36,9,-6,-6,-4,-6,-28,4,-3,-7,-4,-2,-13,2,1,-7,-2,2,9,-11,-1,-8,-3,2,7,-5,4,-7,-3,1,6,-1,-3,-7,-6,0,0,2,-6,-7,-5,-1,1,-3,-4,-7,-7,-2,down
13,-3,-2,-5,-7,-3,19,-8,-2,-6,-4,-5,16,-10,-1,-6,-6,-8,12,-10,-2,-6,-3,-7,15,-10,0,-5,-4,-7,13,-10,3,-5,-3,-8,13,-8,4,-4,-6,-8,12,-6,4,-3,-4,-7,13,-3,4,-2,-7,-9,8,-2,-2,-3,-6,-10,-1,4,-3,-3,-11,-13,-22,13,-14,-3,-11,-13,-31,6,-3,-4,-4,-10,-24,10,-8,-5,-8,-8,-29,11,-2,-5,-6,-5,-21,6,-4,-6,-3,0,1,-5,7,-7,1,2,12,1,-3,-7,-6,0,3,-3,1,-6,-3,0,2,-5,-1,-6,-6,-1,down
28,-34,-22,-17,4,5,28,-22,-2,-10,-1,-2,20,-16,1,-7,-3,-3,19,-13,0,-6,-4,-5,16,-11,2,-5,-3,-5,16,-3,7,-2,-7,-9,9,0,3,-1,-4,-10,15,0,-2,-2,-6,-12,2,6,-8,-3,-9,-15,-28,17,-4,-3,-9,-14,-33,6,-8,-5,-7,-11,-31,4,-8,-6,-9,-7,-37,5,-2,-7,-6,-3,-23,0,3,-7,-3,2,5,-11,-1,-8,-2,3,7,-1,0,-7,-3,2,2,1,0,-6,-2,1,6,-2,-4,-6,-5,0,2,-7,-3,-7,-5,-1,9,-7,-3,-7,-6,-3,down
0,-6,4,-6,-5,-7,6,-12,2,-5,-3,-8,8,-9,3,-5,-4,-8,8,-8,2,-4,-4,-8,10,-5,2,-4,-5,-8,14,-2,2,-3,-6,-9,8,2,3,-2,-5,-10,9,3,-3,-1,-7,-11,1,4,-3,-2,-8,-13,-27,12,-11,-2,-9,-14,-25,7,-7,-6,-5,-5,-17,7,-7,-7,-5,-3,-18,6,-4,-8,-4,-1,-15,6,-3,-8,-3,2,6,-4,3,-9,-1,5,-8,1,-1,-6,-4,-1,-6,-4,-1,-6,-5,-1,-10,-6,0,-6,-7,0,-3,-10,-2,-7,-6,-1,8,-12,1,-7,-7,-3,down
8,-13,-1,-5,6,-10,8,-6,2,-4,2,-9,9,-4,2,-3,1,-9,11,-3,3,-2,-3,-9,10,-2,1,-2,-3,-9,8,1,0,-2,-6,-10,7,1,-3,-2,-5,-11,2,3,-2,-3,-7,-13,-8,3,-12,-5,-10,-15,-32,10,3,-4,-6,-12,-27,12,-13,-6,-8,-9,-32,7,-2,-6,-8,-4,-20,4,-5,-7,-5,0,-12,4,6,-6,0,4,14,-3,-9,-8,-4,3,7,-5,7,-7,-2,1,9,-3,-3,-7,-4,-2,-2,-1,1,-6,-4,-2,-2,-5,-1,-6,-5,-3,-9,-6,2,-6,-5,-2,down
70,-52,-4,-11,-19,-16,22,-20,5,-8,-6,-13,28,-12,1,-6,-3,-11,26,-7,0,-4,-4,-10,23,-5,0,-3,-6,-10,6,5,0,-1,-1,-8,13,1,-6,-1,-4,-10,2,3,-9,-3,-11,-12,-31,13,-4,-3,-11,-11,-34,3,-14,-5,-7,-9,-30,6,-6,-7,-9,-5,-27,6,-3,-7,-8,-3,-20,1,4,-7,-1,1,9,-9,-1,-7,-2,0,8,0,6,-6,-3,0,4,-2,-2,-6,-3,-2,-5,0,-3,-6,-4,-1,-3,-2,-3,-6,-6,0,-1,-6,-4,-7,-6,-1,1,-7,-4,-7,-6,-2,down
21,-3,-7,-6,-7,-7,16,-10,6,-6,0,-7,22,-5,7,-5,0,-8,20,-4,8,-3,-3,-9,19,-3,6,-3,-4,-9,12,-4,7,-2,-5,-10,7,1,4,0,-5,-11,2,2,-4,-1,-7,-12,-4,3,-11,-3,-9,-14,-33,18,-4,-3,-8,-12,-26,13,-11,-5,-5,-10,-29,15,-5,-6,-7,-6,-25,9,-2,-8,-6,-3,-19,7,4,-7,-2,2,11,-10,-2,-8,-3,2,7,-3,4,-7,-4,2,10,-6,-3,-7,-5,0,2,-2,-4,-6,-6,0,-3,-3,-2,-6,-5,-1,-7,-3,-6,-6,-6,-1,down
6,-45,11,-12,-5,5,12,-30,0,-8,-7,-2,17,-22,-1,-7,-7,-4,16,-18,1,-7,-7,-6,12,-16,1,-6,-5,-7,13,-8,0,-4,-5,-9,8,-5,2,-3,-4,-9,5,-3,3,-3,-4,-9,4,0,2,-2,-3,-9,6,1,2,-1,-3,-9,8,3,-3,-2,-6,-11,-2,6,-7,-3,-8,-13,-28,15,-5,-4,-4,-12,-29,16,-5,-5,-8,-10,-27,13,-11,-7,-10,-7,-34,8,-2,-8,-5,-2,-17,4,1,-7,-4,3,6,-5,0,-7,-5,4,7,-8,-3,-7,-3,3,3,-6,0,-7,-3,2,down
4,-12,3,-7,-7,0,9,-16,2,-7,-6,-2,10,-15,2,-7,-7,-4,11,-15,3,-7,-5,-5,14,-12,3,-6,-6,-6,12,-13,4,-5,-4,-8,13,-9,4,-4,-4,-9,11,-6,5,-3,-4,-10,14,-2,4,-2,-5,-11,13,3,-1,-2,-4,-12,5,11,-5,-2,-9,-16,-28,19,-4,-3,-9,-15,-29,13,-8,-4,-8,-11,-31,12,-8,-5,-7,-8,-39,8,-2,-7,-8,-3,-23,-1,-1,-7,-3,3,8,-10,0,-7,-2,4,9,-3,-1,-7,-3,2,2,-3,-1,-7,-4,2,3,-4,-6,-7,-3,1,down
0,-16,10,-9,-8,3,20,-17,3,-8,-5,-2,23,-17,4,-8,-5,-4,19,-14,5,-7,-4,-6,19,-14,5,-6,-3,-7,21,-12,3,-4,-4,-10,10,-10,5,-3,-4,-10,8,-5,3,-2,-5,-10,8,-4,2,-2,-6,-10,4,-1,1,-2,-5,-11,2,3,-4,-2,-7,-11,-3,5,-8,-3,-8,-13,-30,9,-2,-4,-5,-13,-30,17,-4,-5,-7,-11,-29,17,-10,-5,-9,-7,-31,8,-1,-7,-5,-2,-17,6,2,-7,-3,2,7,-1,-3,-7,-6,3,6,-9,-2,-7,-3,3,3,-7,2,-7,-3,3,down
19,-45,11,-9,-4,4,26,-30,8,-7,-6,-3,16,-26,2,-6,-6,-5,13,-21,1,-6,-5,-6,10,-19,2,-6,-6,-7,9,-9,0,-5,-5,-9,4,-5,0,-4,-5,-9,6,1,1,-3,-3,-8,12,6,3,-2,-3,-8,15,8,-2,-2,-1,-9,15,8,-3,-2,-4,-12,2,7,-14,-3,-13,-14,-26,10,-3,-4,-8,-13,-34,11,-7,-5,-10,-11,-33,9,-6,-6,-10,-8,-38,6,-1,-6,-7,-2,-20,7,8,-7,2,2,8,-1,-2,-8,-4,2,7,-6,0,-8,-2,2,4,-3,0,-7,-4,2,down
40,-33,-2,-9,4,-6,24,-15,-3,-6,-3,-8,22,-13,0,-5,-2,-8,18,-10,2,-4,-1,-8,17,-8,1,-3,-1,-9,15,-1,1,-2,-7,-11,9,-2,3,-2,-5,-12,6,2,-1,-2,-6,-15,-6,4,-5,-4,-8,-16,-30,11,8,-5,-6,-13,-34,10,-4,-7,-4,-9,-32,12,-1,-7,-6,-4,-25,7,1,-7,-7,0,-10,4,3,-6,-4,3,10,-3,-10,-6,-7,3,5,-2,0,-5,-6,1,3,-5,-3,-5,-5,0,0,-4,-6,-5,-5,0,-5,-6,-6,-6,-7,0,-2,-8,-5,-6,-6,-1,down
20,-4,-24,-8,-6,-7,12,-7,-3,-8,-3,-7,20,-7,0,-7,-2,-8,18,-6,2,-5,-2,-9,17,-6,3,-4,-4,-9,12,-6,7,-3,-4,-10,13,-3,4,-2,-6,-11,5,0,2,-1,-7,-12,2,1,-2,-1,-7,-13,-6,4,-15,-3,-8,-15,-31,26,-2,-4,-5,-13,-32,18,-10,-5,-7,-7,-27,9,-9,-7,-6,-3,-21,6,-2,-8,-5,0,-12,4,7,-7,-2,3,11,-17,-4,-7,-5,3,11,-9,2,-6,-3,0,6,-2,0,-6,-3,-3,-4,-1,-4,-6,-5,-3,-13,-3,2,-6,-2,-2,down
44,-7,-24,-5,-11,-2,18,-12,-2,-5,-12,-2,20,-15,0,-5,-15,-5,12,-15,-2,-6,-11,-5,13,-12,-4,-6,-8,-5,8,-11,2,-6,-6,-6,11,-8,-1,-6,-4,-8,12,-3,-1,-5,0,-8,19,0,-2,-3,-3,-9,14,2,2,-2,-6,-11,12,4,-1,-2,-6,-13,2,7,-4,-2,-7,-15,-22,18,-13,-4,-14,-15,-35,10,-3,-5,-6,-12,-33,10,-6,-6,-6,-8,-37,7,0,-7,-6,-3,-21,3,-3,-7,-6,2,-1,-9,7,-7,2,4,10,-3,-2,-6,-5,3,6,-4,0,-6,-3,2,down
23,-40,-6,-11,-13,6,14,-27,-10,-11,-9,-1,13,-17,2,-8,-11,-3,14,-15,-3,-7,-6,-5,15,-14,-1,-7,-5,-5,13,-6,1,-4,-2,-9,16,-1,4,-2,-5,-10,13,-1,1,-2,-1,-11,12,2,3,0,-5,-12,2,6,-5,-1,-6,-15,-30,15,-10,-2,-9,-15,-27,8,-16,-4,-6,-12,-34,8,-6,-6,-7,-7,-31,4,-8,-8,-5,-3,-25,2,2,-8,-5,2,7,-7,6,-8,-4,4,-2,-1,10,-7,-4,4,3,-3,-3,-7,-4,2,-1,-2,1,-6,-5,2,4,-4,-4,-6,-5,0,down
0,-16,10,-6,-4,-3,5,-15,-4,-6,-10,-5,7,-15,-2,-7,-8,-6,10,-11,-6,-7,-10,-6,6,-11,-2,-7,-6,-7,15,-6,-3,-5,-4,-8,12,-4,3,-4,-2,-8,11,-1,2,-2,0,-9,10,-1,6,-1,2,-10,14,1,1,-1,-3,-12,-2,2,-5,-2,-7,-14,-27,18,-2,-4,-10,-14,-29,8,-7,-5,-9,-11,-30,15,-9,-6,-10,-7,-34,12,-3,-7,-8,-2,-19,7,2,-7,-4,2,8,-9,-2,-6,-1,4,9,1,0,-7,-4,3,3,-6,3,-7,-4,2,5,-5,-2,-6,-3,0,down
25,-42,0,-9,-4,-4,27,-21,-4,-7,-9,-7,16,-24,0,-7,-5,-7,15,-16,-1,-6,-7,-8,9,-15,-1,-6,-6,-8,7,-7,0,-5,-5,-8,3,-6,3,-4,-3,-8,12,2,1,-3,-5,-8,16,5,0,-2,-2,-9,20,9,-3,-3,-3,-13,-1,11,-6,-4,-10,-16,-25,16,2,-3,-7,-14,-33,12,-8,-4,-10,-10,-35,6,-8,-6,-8,-6,-41,4,-1,-6,-7,1,-15,-1,3,-6,0,5,12,-6,-7,-8,-4,4,11,-4,1,-8,-2,1,3,-3,2,-7,-4,0,6,-3,0,-6,-4,-1,down
31,-22,-13,-6,-18,-5,-9,-18,-3,-8,-8,-1,8,-17,-8,-8,-5,-3,12,-16,-2,-7,-5,-4,10,-12,1,-6,-6,-5,8,-10,2,-5,-2,-6,25,-8,2,-4,-2,-9,19,-4,4,-3,-6,-10,12,-3,-1,-2,-6,-11,11,-1,-4,-2,-6,-12,-3,3,-5,-3,-8,-17,-32,28,9,-3,-8,-15,-30,9,-10,-5,-5,-12,-29,20,-3,-5,-9,-7,-29,10,-3,-7,-5,-4,-11,7,0,-7,-3,4,12,-18,-16,-8,-4,4,5,0,3,-7,-6,3,0,-9,-2,-8,-1,2,1,0,-1,-6,-5,1,down
4,-9,-1,-6,-1,1,14,-16,3,-6,-5,-2,11,-16,1,-6,-4,-4,14,-16,-1,-6,-3,-5,18,-15,1,-5,-3,-6,20,-14,1,-5,-5,-9,16,-10,-1,-4,-4,-10,19,-6,-2,-3,-6,-11,16,-2,1,-2,-8,-12,6,1,-2,-2,-8,-14,-4,3,-5,-3,-6,-15,-30,16,-9,-5,-13,-16,-35,4,-4,-5,-5,-12,-35,11,-3,-6,-6,-8,-31,8,-3,-7,-4,-3,-17,6,-1,-7,-5,2,9,-7,3,-6,1,4,9,3,0,-6,-5,3,6,-4,-3,-6,-4,1,5,-4,0,-6,-4,0,down
30,-40,6,-9,-10,8,24,-26,0,-7,-7,0,23,-19,3,-6,-4,-4,22,-14,2,-4,-1,-5,24,-11,0,-4,-3,-7,22,0,-5,-3,-7,-13,12,1,-5,-4,-6,-15,4,7,-9,-5,-9,-18,-30,14,-6,-6,-15,-18,-36,6,4,-5,-9,-12,-33,6,-4,-7,-5,-8,-35,9,3,-6,-8,-3,-26,2,2,-5,-3,3,6,-7,1,-5,1,5,10,1,-9,-6,-4,3,-1,-3,5,-5,-3,3,10,-6,-4,-5,-2,0,4,-4,0,-5,-5,-2,2,-6,-3,-5,-5,-3,-6,-5,-3,-6,-7,-3,down
